Id,Weekly_Sales
22_92_2013-06-21,47238.686513531735
22_92_2013-06-28,51384.87860273814
22_92_2013-07-05,48663.22715211309
22_92_2013-07-12,46074.67564355163
22_92_2013-07-19,46562.50032363096
22_92_2013-07-26,44912.625005952395
22_93_2012-11-02,2077.516727291666
22_93_2012-11-09,2154.8666721428594
22_93_2012-11-16,2048.002225000002
22_93_2012-11-23,1919.226670833334
22_93_2012-11-30,1896.4218097916676
22_93_2012-12-07,2021.291767083335
22_93_2012-12-14,1998.4306812500022
22_93_2012-12-21,2309.1634879166636
22_93_2012-12-28,1925.6760941666678
22_93_2013-01-04,2258.5401980357165
22_93_2013-01-11,2047.0122820238098
22_93_2013-01-18,2232.1455649404757
22_93_2013-01-25,2301.82999625
22_93_2013-02-01,2598.0699217261918
22_93_2013-02-08,2229.300039315478
22_93_2013-02-15,1752.3711216666668
22_93_2013-02-22,1660.300446607143
22_93_2013-03-01,2061.721417886904
22_93_2013-03-08,2099.2588775892846
22_93_2013-03-15,1952.0152636904763
22_93_2013-03-22,1990.2718612797607
22_93_2013-03-29,2088.929804345238
22_93_2013-04-05,2451.7644004761887
22_93_2013-04-12,2127.2089933333327
22_93_2013-04-19,2108.6025320436493
22_93_2013-04-26,2051.365935763888
22_93_2013-05-03,2953.306667202381
22_93_2013-05-10,2817.867262906747
22_93_2013-05-17,2677.048454107143
22_93_2013-05-24,3440.9404148809535
22_93_2013-05-31,3754.609768154763
22_93_2013-06-07,3308.571065416665
22_93_2013-06-14,3034.8758251785694
22_93_2013-06-21,3178.585413571429
22_93_2013-06-28,3582.9246839880934
22_93_2013-07-05,4332.922734970238
22_93_2013-07-12,3218.652672341271
22_93_2013-07-19,2942.82313407738
22_93_2013-07-26,2903.757999583333
22_94_2012-11-02,137.73859874999994
22_94_2012-11-23,895.3734904166663
22_94_2012-12-07,1048.7788331249994
22_94_2012-12-14,1281.0115872916667
22_94_2012-12-21,1768.2742194047617
22_94_2013-01-18,1415.6601073511906
22_94_2013-02-15,1812.5728610119054
22_94_2013-05-10,2759.738502738095
22_94_2013-05-17,1941.733938095238
22_94_2013-05-31,1559.5537009126988
22_94_2013-06-21,255.60525309523803
22_94_2013-07-12,660.7729811607143
22_94_2013-07-19,437.9480630898269
22_94_2013-07-26,373.022235952381
22_95_2012-11-02,56652.73264220237
22_95_2012-11-09,55108.558127083335
22_95_2012-11-16,53001.0299745833
22_95_2012-11-23,48804.88589863092
22_95_2012-11-30,52698.71185208332
22_95_2012-12-07,56934.857154166646
22_95_2012-12-14,56405.60077
22_95_2012-12-21,59562.31885583334
22_95_2012-12-28,44270.51877812499
22_95_2013-01-04,51307.21569202379
22_95_2013-01-11,49410.380764464295
22_95_2013-01-18,53077.86700708336
22_95_2013-01-25,48993.14977625
22_95_2013-02-01,59009.29281083332
22_95_2013-02-08,55865.38571970239
22_95_2013-02-15,50404.5420142262
22_95_2013-02-22,51956.37500442466
22_95_2013-03-01,57436.35484547622
22_95_2013-03-08,56480.84557727182
22_95_2013-03-15,55388.22445839288
22_95_2013-03-22,55887.12692943453
22_95_2013-03-29,55843.41769642858
22_95_2013-04-05,58249.978966388866
22_95_2013-04-12,53936.63931172622
22_95_2013-04-19,56902.35180514878
22_95_2013-04-26,54120.22194705355
22_95_2013-05-03,60812.17536747026
22_95_2013-05-10,57516.76979886904
22_95_2013-05-17,58519.055155089314
22_95_2013-05-24,66153.90767625
22_95_2013-05-31,66020.28199559523
22_95_2013-06-07,63652.49699872025
22_95_2013-06-14,62331.55158086311
22_95_2013-06-21,63985.98527089285
22_95_2013-06-28,64661.97045547623
22_95_2013-07-05,67786.8212800595
22_95_2013-07-12,60711.9063186111
22_95_2013-07-19,61788.95241077382
22_95_2013-07-26,58710.142295238096
22_96_2012-11-02,1.5995500000000014
22_96_2012-11-09,1.5992000000000015
22_96_2012-11-16,1.4627000000000014
22_96_2012-11-23,-7.373225
22_97_2012-11-02,4861.559063750003
22_97_2012-11-09,4496.477059345239
22_97_2012-11-16,4538.930576488095
22_97_2012-11-23,3975.576616994047
22_97_2012-11-30,4434.743747916668
22_97_2012-12-07,4795.492689166666
22_97_2012-12-14,4775.983987499996
22_97_2012-12-21,4803.9063962499995
22_97_2012-12-28,3957.0291463690455
22_97_2013-01-04,4859.022496249996
22_97_2013-01-11,4615.586632499997
22_97_2013-01-18,4764.49540172619
22_97_2013-01-25,4611.731643511905
22_97_2013-02-01,5493.67987941469
22_97_2013-02-08,4832.565391071425
22_97_2013-02-15,4369.5856289484145
22_97_2013-02-22,4447.2911742261895
22_97_2013-03-01,4917.65790967262
22_97_2013-03-08,4579.925086547621
22_97_2013-03-15,4271.715428630951
22_97_2013-03-22,4244.742379781748
22_97_2013-03-29,4349.782614126981
22_97_2013-04-05,4347.014086498017
22_97_2013-04-12,4246.869924811506
22_97_2013-04-19,4240.696159980162
22_97_2013-04-26,4277.2674517261885
22_97_2013-05-03,4732.921245238095
22_97_2013-05-10,4309.140597797619
22_97_2013-05-17,4317.911185089283
22_97_2013-05-24,4700.888685000002
22_97_2013-05-31,4724.313314721322
22_97_2013-06-07,4700.021245297619
22_97_2013-06-14,4493.717124702381
22_97_2013-06-21,4593.705710654762
22_97_2013-06-28,4613.297744285719
22_97_2013-07-05,4939.107034077382
22_97_2013-07-12,4496.862425198412
22_97_2013-07-19,4457.177030029761
22_97_2013-07-26,4404.8360213690485
22_98_2012-11-02,198.34741964285723
22_98_2012-11-09,168.7581129761905
22_98_2012-11-16,339.68192625000006
22_98_2012-11-23,290.5699414285716
22_98_2012-11-30,308.60128250000025
22_98_2012-12-07,394.3826405952382
22_98_2012-12-14,544.6767220238092
22_98_2012-12-21,588.5989608928572
22_98_2012-12-28,126.27319000000003
22_98_2013-01-04,138.08548916666652
22_98_2013-01-11,137.30867041666653
22_98_2013-01-18,191.8116554166666
22_98_2013-01-25,201.25646333333353
22_98_2013-02-01,140.13241095238092
22_98_2013-02-08,337.03771398809533
22_98_2013-02-15,119.00477023809523
22_98_2013-02-22,76.46701571428571
22_98_2013-03-01,84.75494875000001
22_98_2013-03-08,125.0426405654762
22_98_2013-03-15,97.4418561111111
22_98_2013-03-22,99.47769426587298
22_98_2013-03-29,279.11673884920606
22_98_2013-04-05,146.7391122916666
22_98_2013-04-12,74.19818092261904
22_98_2013-04-19,47.23081684523811
22_98_2013-04-26,57.18432735119045
22_98_2013-05-03,43.82184271825397
22_98_2013-05-10,115.78814408730156
22_98_2013-05-17,47.842517222222206
22_98_2013-06-14,246.28409265873006
22_98_2013-06-21,161.6383144642856
22_98_2013-07-05,173.57004940476196
22_98_2013-07-12,113.64423379960313
22_98_2013-07-26,116.78811741071425
23_1_2012-11-02,48899.0487065476
23_1_2012-11-09,23513.053222738105
23_1_2012-11-16,25051.23199797618
23_1_2012-11-23,28870.723123809523
23_1_2012-11-30,31121.691943392867
23_1_2012-12-07,49529.30710083332
23_1_2012-12-14,79584.93365791667
23_1_2012-12-21,100579.95977250003
23_1_2012-12-28,23322.752854166672
23_1_2013-01-04,18052.359771031723
23_1_2013-01-11,18203.885502083314
23_1_2013-01-18,21080.39725333332
23_1_2013-01-25,22643.55400761903
23_1_2013-02-01,28315.96386296628
23_1_2013-02-08,42303.011130416664
23_1_2013-02-15,38505.51420324406
23_1_2013-02-22,22804.552622321433
23_1_2013-03-01,26140.246392767844
23_1_2013-03-08,27628.379153690483
23_1_2013-03-15,28466.495898988098
23_1_2013-03-22,33133.78973750003
23_1_2013-03-29,51051.261985
23_1_2013-04-05,64317.28584672618
23_1_2013-04-12,40152.34920196428
23_1_2013-04-19,45789.441901339276
23_1_2013-04-26,30227.00312779763
23_1_2013-05-03,22889.016176488094
23_1_2013-05-10,23221.004257281736
23_1_2013-05-17,22736.242663482146
23_1_2013-05-24,23202.34431100198
23_1_2013-05-31,22780.597601021822
23_1_2013-06-07,23833.261482003967
23_1_2013-06-14,25206.04545053572
23_1_2013-06-21,24243.138152291678
23_1_2013-06-28,26392.966231934548
23_1_2013-07-05,23067.511020357146
23_1_2013-07-12,23708.301334940457
23_1_2013-07-19,24060.668976607132
23_1_2013-07-26,24533.516471855146
23_2_2012-11-02,63589.986239166654
23_2_2012-11-09,65152.62753238095
23_2_2012-11-16,64954.71702226192
23_2_2012-11-23,68645.90209642856
23_2_2012-11-30,70347.20035434526
23_2_2012-12-07,80682.82890654763
23_2_2012-12-14,94331.1375520833
23_2_2012-12-21,111557.08293041674
23_2_2012-12-28,68911.81140255954
23_2_2013-01-04,57450.94281916667
23_2_2013-01-11,54476.956079166644
23_2_2013-01-18,58885.88066845237
23_2_2013-01-25,56131.00326777056
23_2_2013-02-01,62037.23526068722
23_2_2013-02-08,63390.9260375
23_2_2013-02-15,66776.94036562499
23_2_2013-02-22,65296.05149562497
23_2_2013-03-01,67074.46477324399
23_2_2013-03-08,63442.70164333332
23_2_2013-03-15,62981.46383375
23_2_2013-03-22,62902.73067648813
23_2_2013-03-29,63647.552356309585
23_2_2013-04-05,66683.45812767856
23_2_2013-04-12,64995.416502946406
23_2_2013-04-19,67901.79872520831
23_2_2013-04-26,62347.52405785713
23_2_2013-05-03,64303.618713015836
23_2_2013-05-10,63424.95431275791
23_2_2013-05-17,64220.366637440464
23_2_2013-05-24,69118.16481053567
23_2_2013-05-31,70499.3818623214
23_2_2013-06-07,73497.41374619052
23_2_2013-06-14,72774.2751282341
23_2_2013-06-21,72734.78491982147
23_2_2013-06-28,76559.22497946424
23_2_2013-07-05,74322.26424309523
23_2_2013-07-12,76792.68887369051
23_2_2013-07-19,76917.8222490675
23_2_2013-07-26,75006.66095619045
23_3_2012-11-02,12594.721187222221
23_3_2012-11-09,13957.736744642863
23_3_2012-11-16,14790.18924589287
23_3_2012-11-23,19529.31997687499
23_3_2012-11-30,18567.91002574405
23_3_2012-12-07,23160.841825000003
23_3_2012-12-14,27048.02210601194
23_3_2012-12-21,33008.59981500001
23_3_2012-12-28,14549.782784999996
23_3_2013-01-04,17753.629983333332
23_3_2013-01-11,16675.459661666668
23_3_2013-01-18,18895.551141369066
23_3_2013-01-25,16673.541573958337
23_3_2013-02-01,16346.25254714286
23_3_2013-02-08,16026.697625119044
23_3_2013-02-15,15099.17016077381
23_3_2013-02-22,13915.315493571436
23_3_2013-03-01,14319.086537698417
23_3_2013-03-08,13137.50206050595
23_3_2013-03-15,13395.080428779764
23_3_2013-03-22,12763.160292440476
23_3_2013-03-29,13383.65969505952
23_3_2013-04-05,14756.399677023803
23_3_2013-04-12,12773.12662690477
23_3_2013-04-19,13232.080234553574
23_3_2013-04-26,12695.442992172615
23_3_2013-05-03,12067.503128521827
23_3_2013-05-10,12092.844033859134
23_3_2013-05-17,12431.460425912705
23_3_2013-05-24,11975.859313601197
23_3_2013-05-31,12390.059925803576
23_3_2013-06-07,12865.649638392855
23_3_2013-06-14,13035.47066875
23_3_2013-06-21,12496.636277678572
23_3_2013-06-28,13582.46624738094
23_3_2013-07-05,13445.733422886899
23_3_2013-07-12,19518.697051607138
23_3_2013-07-19,23716.898283095245
23_3_2013-07-26,27331.306828392837
23_4_2012-11-02,24809.66499800597
23_4_2012-11-09,25271.914878690484
23_4_2012-11-16,24771.06814708336
23_4_2012-11-23,23051.73929142857
23_4_2012-11-30,24395.781516428582
23_4_2012-12-07,24580.363812916672
23_4_2012-12-14,25333.173957142866
23_4_2012-12-21,26201.105332619067
23_4_2012-12-28,23299.72013934523
23_4_2013-01-04,27023.115777083338
23_4_2013-01-11,24517.005676666668
23_4_2013-01-18,24734.056753750003
23_4_2013-01-25,23328.33632136905
23_4_2013-02-01,25940.875137579373
23_4_2013-02-08,25196.703782668657
23_4_2013-02-15,25875.11821654762
23_4_2013-02-22,25102.79330330358
23_4_2013-03-01,26956.7183547619
23_4_2013-03-08,24869.87636212302
23_4_2013-03-15,24099.630805297624
23_4_2013-03-22,23436.36700842262
23_4_2013-03-29,23981.071658035715
23_4_2013-04-05,25863.87178550323
23_4_2013-04-12,24758.41831125001
23_4_2013-04-19,25478.686750436522
23_4_2013-04-26,23821.535997976174
23_4_2013-05-03,26239.074528585163
23_4_2013-05-10,24946.02810934523
23_4_2013-05-17,26018.480607023794
23_4_2013-05-24,28160.853810039684
23_4_2013-05-31,29850.258512956345
23_4_2013-06-07,31783.60626002977
23_4_2013-06-14,29228.457173690495
23_4_2013-06-21,28409.587758392863
23_4_2013-06-28,30385.17526553569
23_4_2013-07-05,29707.854123333316
23_4_2013-07-12,30727.42295077381
23_4_2013-07-19,29993.95785952379
23_4_2013-07-26,29631.380069285704
23_5_2012-11-02,38987.419978809514
23_5_2012-11-09,47883.90513777779
23_5_2012-11-16,44525.71998166667
23_5_2012-11-23,121014.41175333346
23_5_2012-11-30,80906.28415840279
23_5_2012-12-07,78125.17047752981
23_5_2012-12-14,102165.13123041663
23_5_2012-12-21,123952.09866333337
23_5_2012-12-28,41397.84744523809
23_5_2013-01-04,28929.887568055547
23_5_2013-01-11,25564.05478472221
23_5_2013-01-18,26050.27045089285
23_5_2013-01-25,28318.653232559514
23_5_2013-02-01,37755.97720452381
23_5_2013-02-08,38632.251363928575
23_5_2013-02-15,45590.398218095244
23_5_2013-02-22,38377.93942934526
23_5_2013-03-01,42847.337974464266
23_5_2013-03-08,44267.34734644843
23_5_2013-03-15,37767.59196291665
23_5_2013-03-22,41649.05517968253
23_5_2013-03-29,43452.695555119026
23_5_2013-04-05,43474.438776517825
23_5_2013-04-12,33323.84811085317
23_5_2013-04-19,35493.41869555557
23_5_2013-04-26,32050.918329930533
23_5_2013-05-03,25387.40823720238
23_5_2013-05-10,25071.525878055563
23_5_2013-05-17,23306.27271172619
23_5_2013-05-24,20783.108017083337
23_5_2013-05-31,22450.665487261915
23_5_2013-06-07,27172.474199464294
23_5_2013-06-14,29647.64333717263
23_5_2013-06-21,26251.786017738097
23_5_2013-06-28,26107.37070458335
23_5_2013-07-05,22731.566780982143
23_5_2013-07-12,22257.05245205357
23_5_2013-07-19,22633.585650714293
23_5_2013-07-26,22278.067561815464
23_6_2012-11-02,5949.1071949404795
23_6_2012-11-09,6108.385035625003
23_6_2012-11-16,5366.941381458333
23_6_2012-11-23,30091.551416666654
23_6_2012-11-30,19127.314820833337
23_6_2012-12-07,11693.126720119057
23_6_2012-12-14,17034.061190119064
23_6_2012-12-21,28773.667418452358
23_6_2012-12-28,6319.225979999996
23_6_2013-01-04,3251.870773749999
23_6_2013-01-11,3146.860388214286
23_6_2013-01-18,3399.2326318055584
23_6_2013-01-25,3711.1805004166654
23_6_2013-02-01,5652.676917619047
23_6_2013-02-08,6917.174918511906
23_6_2013-02-15,7325.217183978175
23_6_2013-02-22,5788.462655327385
23_6_2013-03-01,6025.715016140875
23_6_2013-03-08,5651.763752142857
23_6_2013-03-15,4583.511210128967
23_6_2013-03-22,5193.582539613099
23_6_2013-03-29,4442.991235416664
23_6_2013-04-05,5065.143009642858
23_6_2013-04-12,6807.249850753971
23_6_2013-04-19,6855.58497040675
23_6_2013-04-26,7226.087647668653
23_6_2013-05-03,6984.399186567458
23_6_2013-05-10,7722.919706091261
23_6_2013-05-17,6544.236322053573
23_6_2013-05-24,7386.609789464289
23_6_2013-05-31,7268.813179107145
23_6_2013-06-07,8037.643755773807
23_6_2013-06-14,9785.163654424607
23_6_2013-06-21,8199.585262738094
23_6_2013-06-28,6862.634019107142
23_6_2013-07-05,8532.62811906926
23_6_2013-07-12,8800.31982770833
23_6_2013-07-19,7369.774561249999
23_6_2013-07-26,8189.334168650797
23_7_2012-11-02,33938.57467922618
23_7_2012-11-09,42088.59516875
23_7_2012-11-16,48194.882663631
23_7_2012-11-23,124744.06315833353
23_7_2012-11-30,101264.53302416668
23_7_2012-12-07,108684.92491505953
23_7_2012-12-14,138989.78870750006
23_7_2012-12-21,187231.7061922618
23_7_2012-12-28,31628.756217797643
23_7_2013-01-04,17876.927558888892
23_7_2013-01-11,17003.893778888887
23_7_2013-01-18,17814.56639369046
23_7_2013-01-25,18337.400601964262
23_7_2013-02-01,26322.85456934522
23_7_2013-02-08,28351.55859436147
23_7_2013-02-15,29921.002787202382
23_7_2013-02-22,29489.995755357144
23_7_2013-03-01,30523.218398571433
23_7_2013-03-08,32647.87519875001
23_7_2013-03-15,37783.25052970238
23_7_2013-03-22,42226.28966774352
23_7_2013-03-29,44090.497289761886
23_7_2013-04-05,50484.60603089284
23_7_2013-04-12,43573.1209835119
23_7_2013-04-19,47545.04045910715
23_7_2013-04-26,39575.15827549601
23_7_2013-05-03,38851.05643636905
23_7_2013-05-10,36499.273191974185
23_7_2013-05-17,40716.65570498013
23_7_2013-05-24,50233.48169898806
23_7_2013-05-31,48982.33728747019
23_7_2013-06-07,46641.808626339276
23_7_2013-06-14,53055.71623827382
23_7_2013-06-21,50655.525580565496
23_7_2013-06-28,45756.75759824403
23_7_2013-07-05,50497.876370416685
23_7_2013-07-12,41631.71468088204
23_7_2013-07-19,38003.05487171626
23_7_2013-07-26,35060.8912075
23_8_2012-11-02,38153.36471869046
23_8_2012-11-09,39305.64541505952
23_8_2012-11-16,37592.11300446428
23_8_2012-11-23,35284.519599583306
23_8_2012-11-30,38310.8458258333
23_8_2012-12-07,41168.02712416666
23_8_2012-12-14,44226.55274089285
23_8_2012-12-21,51158.37675000004
23_8_2012-12-28,31901.88904125002
23_8_2013-01-04,32948.664600000026
23_8_2013-01-11,32024.807366666675
23_8_2013-01-18,33455.86699458334
23_8_2013-01-25,31937.66852708332
23_8_2013-02-01,38008.037991488134
23_8_2013-02-08,36664.19695153409
23_8_2013-02-15,37678.12524977182
23_8_2013-02-22,36440.5471480258
23_8_2013-03-01,39657.37721982144
23_8_2013-03-08,35984.12279119051
23_8_2013-03-15,35750.27729890872
23_8_2013-03-22,35311.23403139879
23_8_2013-03-29,36764.89258815473
23_8_2013-04-05,36842.5244690774
23_8_2013-04-12,34738.07529438491
23_8_2013-04-19,36058.72014282737
23_8_2013-04-26,33964.316529642856
23_8_2013-05-03,36080.54741690476
23_8_2013-05-10,34127.36149181549
23_8_2013-05-17,34365.60122604166
23_8_2013-05-24,35082.75426827381
23_8_2013-05-31,35756.66798061508
23_8_2013-06-07,37628.87766176583
23_8_2013-06-14,36662.94187871029
23_8_2013-06-21,35709.705128106085
23_8_2013-06-28,36209.6529895049
23_8_2013-07-05,34766.17107401787
23_8_2013-07-12,35695.27166559523
23_8_2013-07-19,35299.19785531744
23_8_2013-07-26,35870.35401086311
23_9_2012-11-02,44021.69997523811
23_9_2012-11-09,48647.67435845241
23_9_2012-11-16,39217.64424964288
23_9_2012-11-23,44058.9741314881
23_9_2012-11-30,41766.736632976186
23_9_2012-12-07,43534.49850708333
23_9_2012-12-14,54986.48618833334
23_9_2012-12-21,78490.45469624997
23_9_2012-12-28,36154.82202833338
23_9_2013-01-04,23058.1622475
23_9_2013-01-11,20765.602159583337
23_9_2013-01-18,21523.026147499993
23_9_2013-01-25,21337.48724184523
23_9_2013-02-01,23808.160378035715
23_9_2013-02-08,25717.271905158734
23_9_2013-02-15,28215.316611666654
23_9_2013-02-22,27666.49556195437
23_9_2013-03-01,28828.84100786977
23_9_2013-03-08,31436.31005003248
23_9_2013-03-15,34090.96981878967
23_9_2013-03-22,38130.10772905754
23_9_2013-03-29,41991.56901892854
23_9_2013-04-05,44697.06150130953
23_9_2013-04-12,48915.31571446429
23_9_2013-04-19,53533.06497592259
23_9_2013-04-26,53296.24228005952
23_9_2013-05-03,51164.12537511904
23_9_2013-05-10,51884.18356988094
23_9_2013-05-17,56011.62964882935
23_9_2013-05-24,72038.93470232145
23_9_2013-05-31,70104.07234244049
23_9_2013-06-07,70126.94289178574
23_9_2013-06-14,85477.57318316474
23_9_2013-06-21,83731.88394277779
23_9_2013-06-28,85077.2397940277
23_9_2013-07-05,85204.90143047075
23_9_2013-07-12,73266.51891904765
23_9_2013-07-19,70258.42961711308
23_9_2013-07-26,64899.97277374998
23_10_2012-11-02,30433.93232744044
23_10_2012-11-09,30806.919697440455
23_10_2012-11-16,27467.957571190473
23_10_2012-11-23,32875.7190675
23_10_2012-11-30,31898.56983874999
23_10_2012-12-07,38582.13866351191
23_10_2012-12-14,46263.771446666666
23_10_2012-12-21,51869.00467986109
23_10_2012-12-28,32488.731434404777
23_10_2013-01-04,29368.690163333344
23_10_2013-01-11,28039.121790833346
23_10_2013-01-18,30030.770125277784
23_10_2013-01-25,27821.021872539695
23_10_2013-02-01,26769.961430892872
23_10_2013-02-08,26755.461057886925
23_10_2013-02-15,26589.51401160714
23_10_2013-02-22,25425.43181205356
23_10_2013-03-01,25440.1903616369
23_10_2013-03-08,26765.530571220224
23_10_2013-03-15,27376.25965806548
23_10_2013-03-22,28251.03345047619
23_10_2013-03-29,28642.83904755954
23_10_2013-04-05,29352.21655056548
23_10_2013-04-12,30136.79513660715
23_10_2013-04-19,30239.4199071194
23_10_2013-04-26,30910.316147341284
23_10_2013-05-03,32229.654824226207
23_10_2013-05-10,32827.14296773809
23_10_2013-05-17,34668.83355157737
23_10_2013-05-24,37213.38415976191
23_10_2013-05-31,36218.91591443452
23_10_2013-06-07,34410.376690942445
23_10_2013-06-14,34362.82726874998
23_10_2013-06-21,34565.392410565466
23_10_2013-06-28,35363.440013333355
23_10_2013-07-05,37414.03178463296
23_10_2013-07-12,33013.09683511904
23_10_2013-07-19,32716.553393214293
23_10_2013-07-26,32404.33512845239
23_11_2012-11-02,27758.944427619026
23_11_2012-11-09,28065.897099404745
23_11_2012-11-16,26252.64019636905
23_11_2012-11-23,32368.767976488118
23_11_2012-11-30,32094.92637357144
23_11_2012-12-07,35257.93795172617
23_11_2012-12-14,37336.440940178545
23_11_2012-12-21,43814.59602684526
23_11_2012-12-28,26050.593007261894
23_11_2013-01-04,25719.59448705355
23_11_2013-01-11,24317.8092645238
23_11_2013-01-18,26369.2553127381
23_11_2013-01-25,25064.80818839283
23_11_2013-02-01,25018.785669285724
23_11_2013-02-08,24779.69793080087
23_11_2013-02-15,23878.25647738097
23_11_2013-02-22,22819.712139494062
23_11_2013-03-01,22131.00155916668
23_11_2013-03-08,21396.305256547625
23_11_2013-03-15,20496.566191547605
23_11_2013-03-22,21601.146159999997
23_11_2013-03-29,20665.466868293628
23_11_2013-04-05,22120.062205476177
23_11_2013-04-12,21050.772911964297
23_11_2013-04-19,25230.848966785736
23_11_2013-04-26,24818.16917220238
23_11_2013-05-03,28398.92891480158
23_11_2013-05-10,25982.151658134913
23_11_2013-05-17,32740.499931011924
23_11_2013-05-24,61698.65100377974
23_11_2013-05-31,62938.79445570434
23_11_2013-06-07,43598.47950871034
23_11_2013-06-14,38400.9593026488
23_11_2013-06-21,47034.038648789705
23_11_2013-06-28,38532.58863583338
23_11_2013-07-05,74288.37884555556
23_11_2013-07-12,46145.555085357155
23_11_2013-07-19,40279.4282686508
23_11_2013-07-26,30662.425311111114
23_12_2012-11-02,4622.198746011902
23_12_2012-11-09,4401.287357708333
23_12_2012-11-16,4044.7710359226176
23_12_2012-11-23,3678.398947708334
23_12_2012-11-30,3556.906896994048
23_12_2012-12-07,3406.01865684524
23_12_2012-12-14,3420.2763619642838
23_12_2012-12-21,3337.03728357143
23_12_2012-12-28,2740.685506666668
23_12_2013-01-04,2959.1481579166666
23_12_2013-01-11,2987.341307083334
23_12_2013-01-18,2974.180682797619
23_12_2013-01-25,3108.902505654764
23_12_2013-02-01,4384.00685181548
23_12_2013-02-08,4285.742543035716
23_12_2013-02-15,3952.2247978571418
23_12_2013-02-22,4414.745454821428
23_12_2013-03-01,4667.622996904762
23_12_2013-03-08,4619.758019136905
23_12_2013-03-15,4905.99047750992
23_12_2013-03-22,5269.562100138886
23_12_2013-03-29,5006.914614613099
23_12_2013-04-05,5282.911131904761
23_12_2013-04-12,5753.293704454363
23_12_2013-04-19,6475.353982619047
23_12_2013-04-26,6280.053100386904
23_12_2013-05-03,6533.665022827376
23_12_2013-05-10,6620.065896934527
23_12_2013-05-17,7022.749304445351
23_12_2013-05-24,7226.616795932542
23_12_2013-05-31,7469.738625694446
23_12_2013-06-07,7328.727998005955
23_12_2013-06-14,7012.403040416668
23_12_2013-06-21,7020.665818928573
23_12_2013-06-28,7191.224186874998
23_12_2013-07-05,6738.967853541668
23_12_2013-07-12,7307.701490922622
23_12_2013-07-19,7184.529174087304
23_12_2013-07-26,7046.210299285714
23_13_2012-11-02,35850.13719160712
23_13_2012-11-09,35707.43770836305
23_13_2012-11-16,33697.0564539881
23_13_2012-11-23,31096.80094327382
23_13_2012-11-30,32811.64404672621
23_13_2012-12-07,32576.522240416685
23_13_2012-12-14,31793.04983392859
23_13_2012-12-21,31261.848799880972
23_13_2012-12-28,29680.343573571423
23_13_2013-01-04,34008.85499797619
23_13_2013-01-11,31592.446339166665
23_13_2013-01-18,32774.32834529761
23_13_2013-01-25,30205.047266071444
23_13_2013-02-01,37300.04124934523
23_13_2013-02-08,36309.83354291667
23_13_2013-02-15,37557.160659226196
23_13_2013-02-22,37023.82081220242
23_13_2013-03-01,40698.0131920536
23_13_2013-03-08,36746.91459767858
23_13_2013-03-15,35652.3994228274
23_13_2013-03-22,35194.29401184524
23_13_2013-03-29,35710.74498964285
23_13_2013-04-05,37228.62229742062
23_13_2013-04-12,36725.600698571405
23_13_2013-04-19,37380.96403583333
23_13_2013-04-26,33965.97561212302
23_13_2013-05-03,37096.785079613095
23_13_2013-05-10,34629.116080496024
23_13_2013-05-17,36288.02031687504
23_13_2013-05-24,38266.280552500015
23_13_2013-05-31,40347.94806785715
23_13_2013-06-07,39778.298879771835
23_13_2013-06-14,38911.90069636905
23_13_2013-06-21,38432.403096934526
23_13_2013-06-28,39015.90449574407
23_13_2013-07-05,38378.93779458333
23_13_2013-07-12,40009.79046190477
23_13_2013-07-19,39122.28120794642
23_13_2013-07-26,39385.11688101193
23_14_2012-11-02,33394.25690449404
23_14_2012-11-09,36759.52666854169
23_14_2012-11-16,38575.38404008927
23_14_2012-11-23,61533.88428125005
23_14_2012-11-30,51317.21584214287
23_14_2012-12-07,55849.550495
23_14_2012-12-14,70733.51728624995
23_14_2012-12-21,91921.79233208334
23_14_2012-12-28,29512.266691488112
23_14_2013-01-04,26342.9000835714
23_14_2013-01-11,25421.23117482142
23_14_2013-01-18,26004.477814226193
23_14_2013-01-25,24234.356858392857
23_14_2013-02-01,28864.22764234127
23_14_2013-02-08,30498.396433611124
23_14_2013-02-15,32013.945102023794
23_14_2013-02-22,29408.803236875
23_14_2013-03-01,30104.230543621037
23_14_2013-03-08,29885.370625327374
23_14_2013-03-15,28670.70583604169
23_14_2013-03-22,27254.312770059536
23_14_2013-03-29,29030.70523041668
23_14_2013-04-05,29862.625810277783
23_14_2013-04-12,26896.812651785716
23_14_2013-04-19,26761.138940714278
23_14_2013-04-26,26006.049563611105
23_14_2013-05-03,28287.335660952383
23_14_2013-05-10,29019.41464142858
23_14_2013-05-17,26970.626732559547
23_14_2013-05-24,27021.12121946429
23_14_2013-05-31,30453.194683611127
23_14_2013-06-07,34620.64901101192
23_14_2013-06-14,30646.737291706373
23_14_2013-06-21,30096.648534325395
23_14_2013-06-28,32387.673320357113
23_14_2013-07-05,29291.407158224203
23_14_2013-07-12,29289.24719470238
23_14_2013-07-19,27965.857957807544
23_14_2013-07-26,28767.53607245039
23_16_2012-11-02,5286.25478654762
23_16_2012-11-09,4953.769469999996
23_16_2012-11-16,4524.645314999997
23_16_2012-11-23,4940.297171666665
23_16_2012-11-30,4648.905748333332
23_16_2012-12-07,5331.310485595237
23_16_2012-12-14,5789.034143452381
23_16_2012-12-21,6443.755210833338
23_16_2012-12-28,5709.196317142859
23_16_2013-01-04,3982.5735295238087
23_16_2013-01-11,4686.555888809524
23_16_2013-01-18,5431.932707380949
23_16_2013-01-25,4378.235261071433
23_16_2013-02-01,4758.157627529763
